yfcc-batch1/725,76.84375
yfcc-batch1/728,76
yfcc-batch1/732,52.5151515152
yfcc-batch1/729,64
yfcc-batch1/731,37.5
yfcc-batch1/730,56.9230769231
yfcc-batch1/736,57.3142857143
yfcc-batch1/735,76.064516129
yfcc-batch1/733,52.7428571429
yfcc-batch1/739,30.59375
yfcc-batch1/740,55
yfcc-batch1/742,63.4333333333
yfcc-batch1/743,65.6666666667
yfcc-batch1/745,71.6451612903
yfcc-batch1/747,67.75
yfcc-batch1/752,50.9032258065
yfcc-batch1/749,74.8
yfcc-batch1/762,63
yfcc-batch1/763,70.7647058824
yfcc-batch1/761,49.8846153846
yfcc-batch1/774,66.7647058824
yfcc-batch1/776,75.4838709677
yfcc-batch1/775,79.2962962963
yfcc-batch1/773,56.71875
yfcc-batch1/778,68.4545454545
yfcc-batch1/777,69.4857142857
yfcc-batch1/780,66.5333333333
yfcc-batch1/781,58.8648648649
yfcc-batch1/783,61.9090909091
yfcc-batch1/785,79.125
yfcc-batch1/784,71.1875
yfcc-batch1/782,76.03125
yfcc-batch1/790,77.064516129
yfcc-batch1/792,68.3333333333
yfcc-batch1/791,57.0625
yfcc-batch1/788,77.9259259259
yfcc-batch1/797,61.8823529412
yfcc-batch1/806,71.1153846154
yfcc-batch1/808,64.9696969697
yfcc-batch1/811,61.3548387097
yfcc-batch1/807,64.53125
yfcc-batch1/810,46.4242424242
yfcc-batch1/809,54.7878787879
yfcc-batch1/812,75.2571428571
yfcc-batch1/816,72.9714285714
yfcc-batch1/1,43.8387096774
yfcc-batch1/7,55.0882352941
yfcc-batch1/4,67.1612903226
yfcc-batch1/5,54.6666666667
yfcc-batch1/2,73.4722222222
yfcc-batch1/11,56.3103448276
yfcc-batch1/9,59.3666666667
yfcc-batch1/16,80.9714285714
yfcc-batch1/18,65.5142857143
yfcc-batch1/23,65.6
yfcc-batch1/32,50.8
yfcc-batch1/31,86.5454545455
yfcc-batch1/40,76.8611111111
yfcc-batch1/45,82.8529411765
yfcc-batch1/41,41.0909090909
yfcc-batch1/49,71.1818181818
yfcc-batch1/50,67.1612903226
yfcc-batch1/51,72.064516129
yfcc-batch1/54,51.46875
yfcc-batch1/56,52.75
yfcc-batch1/58,76.4848484848
yfcc-batch1/57,57.3142857143
yfcc-batch1/61,77.03125
yfcc-batch1/70,84.8888888889
yfcc-batch1/68,25.9642857143
yfcc-batch1/71,84.5483870968
yfcc-batch1/72,61.1081081081
yfcc-batch1/80,53.7222222222
yfcc-batch1/79,65.28125
yfcc-batch1/85,80
yfcc-batch1/84,56.4375
yfcc-batch1/87,78.6666666667
yfcc-batch1/83,57.1515151515
yfcc-batch1/90,57.5294117647
yfcc-batch1/95,79.46875
yfcc-batch1/89,78.90625
yfcc-batch1/96,66.4516129032
yfcc-batch1/104,54.4166666667
yfcc-batch1/102,40.6857142857
yfcc-batch1/103,65
yfcc-batch1/100,77.7837837838
yfcc-batch1/111,48.84375
yfcc-batch1/110,64.7058823529
yfcc-batch1/109,82.3103448276
yfcc-batch1/105,63.303030303
yfcc-batch1/106,44.0882352941
yfcc-batch1/112,52.1714285714
yfcc-batch1/114,64.1142857143
yfcc-batch1/113,73.78125
yfcc-batch1/117,64.2692307692
yfcc-batch1/125,73
yfcc-batch1/122,44.9285714286
yfcc-batch1/132,65.5862068966
yfcc-batch1/130,57.28125
yfcc-batch1/129,47.6666666667
yfcc-batch1/133,50.475
yfcc-batch1/131,73.0540540541
yfcc-batch1/139,70.8571428571
yfcc-batch1/138,79.4482758621
yfcc-batch1/140,70
yfcc-batch1/137,72.1142857143
yfcc-batch1/144,71
yfcc-batch1/146,68.4545454545
yfcc-batch1/145,35.3529411765
yfcc-batch1/141,59.1666666667
yfcc-batch1/147,70.2580645161
yfcc-batch1/149,76.0322580645
yfcc-batch1/153,68.1666666667
yfcc-batch1/148,68
yfcc-batch1/150,64.1111111111
yfcc-batch1/156,55.21875
yfcc-batch1/157,66.1071428571
yfcc-batch1/160,60.8055555556
yfcc-batch1/155,77.2258064516
yfcc-batch1/158,61.1428571429
yfcc-batch1/162,64.3243243243
yfcc-batch1/167,62.53125
yfcc-batch1/165,70.7777777778
yfcc-batch1/161,72.2285714286
yfcc-batch1/164,70.2432432432
yfcc-batch1/166,68.25
yfcc-batch1/173,69.5135135135
yfcc-batch1/169,65.3125
yfcc-batch1/175,62.59375
yfcc-batch1/174,75.1875
yfcc-batch1/168,67.4
yfcc-batch1/170,60.9210526316
yfcc-batch1/178,75.3181818182
yfcc-batch1/182,50.6388888889
yfcc-batch1/184,68.1290322581
yfcc-batch1/183,69.9
yfcc-batch1/188,68.8529411765
yfcc-batch1/185,70.5405405405
yfcc-batch1/191,44.96875
yfcc-batch1/189,78.7741935484
yfcc-batch1/186,65.4
yfcc-batch1/190,62.6129032258
yfcc-batch1/199,68.7575757576
yfcc-batch1/194,32.1875
yfcc-batch1/196,65.3333333333
yfcc-batch1/193,7.5
yfcc-batch1/192,44.7777777778
yfcc-batch1/197,41.9428571429
yfcc-batch1/195,50.6451612903
yfcc-batch1/198,80.4444444444
yfcc-batch1/203,61.724137931
yfcc-batch1/202,64.9705882353
yfcc-batch1/207,91.0333333333
yfcc-batch1/206,60
yfcc-batch1/205,63.1785714286
yfcc-batch1/200,49.7435897436
yfcc-batch1/214,84
yfcc-batch1/212,82.9655172414
yfcc-batch1/215,80.2058823529
yfcc-batch1/213,87.4375
yfcc-batch1/208,80.5526315789
yfcc-batch1/209,62.1
yfcc-batch1/210,80.1388888889
yfcc-batch1/218,55.1515151515
yfcc-batch1/216,79.4285714286
yfcc-batch1/217,65.625
yfcc-batch1/221,71.6764705882
yfcc-batch1/223,66.2
yfcc-batch1/227,48.3939393939
yfcc-batch1/234,57.8823529412
yfcc-batch1/233,60
yfcc-batch1/229,64.5757575758
yfcc-batch1/228,42.8846153846
yfcc-batch1/237,61.2894736842
yfcc-batch1/238,62.1612903226
yfcc-batch1/239,51.0909090909
yfcc-batch1/240,66.696969697
yfcc-batch1/241,51.90625
